x,y,k,s,dk
76.15069434994237,18.27383781239137,0.006377335572338777,61.83066220510521,1.0941074677537301
76.38036151595126,18.372566775741348,0.0071120672215844805,62.10212763617102,1.085861724263225
76.61018874588497,18.47088708476644,0.007889996297592912,62.371395209841175,1.0770702946806239
76.84021588651589,18.568767315778395,0.008296834379904982,62.50516224431825,0.5350681379082971
77.07049136074184,18.666176262597972,0.009149940284233661,62.770877865327954,1.062862484038817
77.30098476637687,18.763045737574,0.010061037619207997,63.03405588008824,1.0527120590411414
77.53171739624966,18.859325498279354,0.011037326247696244,63.29456100758082,1.042020509970314
77.76271207824774,18.954961262863154,0.012086919768471035,63.552258382818835,1.0307895009520678
77.99399308357806,19.049893996835955,0.013218995847102542,63.807013604485995,1.0190208866686419
78.22558596828351,19.144059061375756,0.014443973974604986,64.05869278771402,1.0067167329121105
78.45751732777647,19.237385193143034,0.015773726462161995,64.3071626227742,0.99387934024071
78.68981443824198,19.3297932783809,0.017221829844147534,64.55229044058696,0.9805112712510322
78.92250475108568,19.421194874948746,0.018803865580218633,64.79394428610878,0.9666153820872978
79.1556151965928,19.51149042433859,0.020537781121523192,65.03199300084066,0.9521948589274984
79.38917123987002,19.600567080919692,0.022444325166381472,65.26630631592708,0.9372532603456989
79.62322219188334,19.68830593751973,0.025681552333428448,65.61048992906763,1.3767344525621752
79.85793722146119,19.77461334479289,0.028133892842301885,65.83490164794898,0.8976468755254245
80.09320815045669,19.8592711291507,0.03086224705655907,66.05513069100576,0.8809161722271028
80.32904469900373,19.942080686369454,0.03390839493906057,66.27105232902515,0.8636865520775814
80.5656232419548,20.02286910702901,0.03918390248356007,66.58658976514818,1.262149744492092
80.8030357856395,20.101391274165408,0.043261106480277714,66.79120883728,0.8184762885272789
81.04114268476073,20.17727793371328,0.050408503530278585,67.08923428267256,1.1921017815702726
81.28034108951363,20.25026742564897,0.05600119774925512,67.28181566980717,0.7703255485384375
81.52046815150763,20.319838773073375,0.06593607182585676,67.5612584628436,1.1177711721456944
81.76161731671453,20.38544592999624,0.07820334336400468,67.82907092601339,1.0712498526791592
82.00400767739835,20.446427671559174,0.08801813038452781,68.00098590314897,0.6876599085423436
82.24777526811808,20.501891488814344,0.11283350391022645,68.32850451721029,1.3100744562452746
82.49307390088671,20.550653366275995,0.13750142046090127,68.55955823658894,0.9242148775146006
82.73982683030437,20.591055228632978,0.16937154896209028,68.77786586861993,0.8732305281239405
82.98799461248022,20.620797327424093,0.22767760423781966,69.04886422891924,1.083993441197265
83.23744465162062,20.636491253150133,0.31257347106691397,69.29682670991633,0.9918499239883545
83.48717997781023,20.63689880990338,-0.0054859264334326235,69.53314665370084,0.9452797751380331
83.73718206760192,20.63575400929164,-0.004353606137067163,69.78494308219011,1.0071857139570852
83.98722044752562,20.63488358002273,-0.0035204080681615884,70.05281167363377,1.071474365774634
84.23723162740605,20.634237467869077,-0.0030342288862604196,70.2638674059286,0.8442229291792955
84.4872269184536,20.633778989761357,-0.0025201667612192104,70.55828995720455,1.1776902051038292
84.73719610316323,20.633480504878683,-0.002211134634726405,70.78851065552688,0.9208827932893087
84.98721196336965,20.633320491990595,-0.00195260771493637,71.02648538485467,0.951898917311155
85.23722591865946,20.63328195718051,-0.0017345420155791336,71.27193841276467,0.9818121116400107
85.48722478001739,20.63335105655935,-0.0015492113442349205,71.52459399770417,1.0106223397580152
85.73721570683728,20.633516376681246,-0.0013906044689524519,71.78417639043757,1.0383295709335698
85.9872164002728,20.633768400791947,-0.0012539953579072127,72.05040983521702,1.0649337791178368
86.23724873408239,20.634099107813984,-0.0011356324671853144,72.32301857073878,1.090434942087029
